Edad,Ingresos_anuales,Calificacion_crediticia,Estado_laboral,Nivel_educativo,Experiencia_laboral,Monto_prestamo,Duración_prestamo,Estado_civil,Numero_dependientes,propiedad_vivienda,Pagos_mensuales,Tasa_tarjeta_credito,lineas_credito_abiertas,Consultas_credito,Deuda_ingreso,Historial_quiebras,Proposito_prestamo,Incumplimiento_préstamos_anteriores,Historial_pagos,Duracion_credito,Saldo_cuenta_ahorros,Saldo_cuenta_corriente,Activos_totales,Pasivos_totales,Ingresos_mensuales,Historial_pagos_facturas,Antiguedad_empleo,Patrimonio_neto,Tasa_interes_base,Tasa _interes,Pago_mensual_prestamo,Deuda_ingreso.1,Prestamo_aprobado,Calificacion_riesgo
54,160799,629,1,2,32,21569,48,1,3,1,423,0.037438314,5,0,0.418412354,0,1,0,25,1,2518,1859,83577,84961,13399.91667,0.523694505,5,6425,0.202069,0.2424828,706.1527822,0.084265657,1,43.2
21,128993,623,1,5,0,21916,60,3,2,3,501,0.037475993,3,0,0.28898341,0,4,0,21,20,4913,136,20117,62645,10749.41667,0.59311971,3,7122,0.215416,0.206809878,588.9753365,0.101398557,1,36.8
43,79608,557,1,2,20,38550,36,2,1,3,217,0.17857356,4,1,0.221724146,0,4,0,37,10,1207,803,228417,28432,6634.0,0.774149597,3,199985,0.24505,0.22440625,1481.043912,0.255960795,1,37.6
25,100226,550,2,1,3,12737,48,1,5,3,744,0.36832028,1,0,0.169030389,0,3,0,24,11,1992,281,89374,33122,8352.166667,0.78354015,6,56252,0.232737,0.235575694,412.1403722,0.138424006,1,40.0
42,114545,512,3,2,17,17014,12,3,4,1,530,0.136364068,4,0,0.447695281,0,5,0,24,22,5618,331,61448,48386,9545.416667,0.747828687,6,13062,0.226014,0.253785905,1620.209494,0.225260936,1,45.6
63,65202,636,1,1,36,9198,60,1,0,2,351,0.233291448,5,1,0.438293014,0,2,0,24,15,2228,844,31883,14296,5433.5,0.618999595,5,17587,0.196198,0.1569584,222.193722,0.105492541,1,42.4
37,100761,604,1,1,16,28479,84,1,0,2,88,0.280948589,3,1,0.430751394,0,2,0,23,19,2254,1421,10213,2909,8396.75,0.809983108,7,7304,0.251479,0.222397189,671.3693243,0.0904361,1,41.6
35,92193,570,1,5,13,18800,60,3,3,3,349,0.172786344,4,2,0.102256639,0,1,0,22,29,5569,267,32620,23379,7682.75,0.827435107,8,9241,0.2388,0.217296662,516.3500614,0.112635458,1,38.4
48,66573,648,1,5,22,35736,48,3,2,1,276,0.273934106,2,2,0.041279642,0,4,0,28,9,7676,2376,78355,53656,5547.75,0.830074475,3,24699,0.206736,0.182389348,1054.212028,0.239775049,1,38.4
50,47241,588,1,3,28,7840,48,2,3,2,315,0.053381119,3,0,0.055656647,0,4,0,24,4,2554,3458,41360,33190,3936.75,0.898930756,2,8170,0.20884,0.167072,225.0376406,0.137178546,1,42.4
49,34091,521,1,2,29,29127,72,2,1,2,224,0.125145496,1,0,0.156703365,0,1,1,21,3,6374,1762,826495,20191,2840.916667,0.895207125,7,806304,0.283627,0.271848097,824.0946234,0.368928324,1,40.8
42,68683,630,1,5,19,15061,36,2,2,2,507,0.4734231,2,4,0.202030261,0,4,0,21,28,3166,2905,53269,34661,5723.583333,0.630678402,5,18608,0.185061,0.202592051,561.7118472,0.186720763,1,40.0
49,120883,577,1,2,27,21095,24,2,1,2,541,0.169145204,4,0,0.552333894,0,2,0,22,8,2047,1051,56930,15272,10073.58333,0.642254819,4,41658,0.207595,0.223342204,1097.854471,0.162688332,1,44.8
37,72546,603,1,4,14,20599,60,1,1,2,599,0.368494992,5,0,0.556564153,0,5,0,25,16,4231,2680,64019,14992,6045.5,0.761046929,3,49027,0.224099,0.1792792,522.2718321,0.185472142,1,44.0
49,114722,559,1,4,26,23198,24,3,1,2,423,0.164209551,2,1,0.168238398,0,5,0,24,16,4593,760,357081,15262,9560.166667,0.635223102,4,341819,0.218698,0.221032424,1204.652488,0.170253568,1,33.6
20,101016,568,1,4,0,17574,36,1,2,1,461,0.246875095,4,1,0.451698388,0,2,0,26,29,4720,929,9759,7652,8418.0,0.764167637,4,2107,0.218574,0.188170181,642.5681948,0.131096246,1,44.0
54,105727,573,1,2,33,13949,24,1,3,4,414,0.57755839,3,0,0.104098303,0,3,0,28,29,537,889,27542,202959,8810.583333,0.75147093,3,3326,0.202449,0.209602714,716.5062768,0.128312307,1,40.0
48,142571,617,3,2,26,21137,60,2,0,2,891,0.490338455,4,0,0.371564304,0,2,0,41,20,695,1964,14725,8644,11880.91667,0.93904893,4,6081,0.217637,0.239107874,606.9744617,0.126082398,1,42.4
33,55179,576,1,4,9,14839,36,1,0,3,253,0.256359768,2,0,0.505128384,0,2,0,18,21,5658,330,43506,5738,4598.25,0.676636944,6,37768,0.211839,0.202559747,553.4077096,0.175372742,1,46.4
40,275114,527,1,3,18,33576,48,1,0,4,704,0.514485484,2,2,0.25721136,0,3,0,30,28,435,691,71659,7107,12791.83333,0.735026356,1,64552,0.265076,0.270611217,1152.228228,0.145110414,1,39.2
40,74162,565,1,2,20,26701,72,2,0,4,347,0.161980728,4,0,0.375095476,0,1,0,20,26,27859,2783,401346,20933,6180.166667,0.855946104,5,380413,0.259201,0.259075473,734.1902593,0.174945162,1,37.6
42,92722,526,1,3,21,18689,72,2,0,1,366,0.242321346,3,1,0.695898542,0,5,0,23,19,4264,542,152328,35439,7726.833333,0.771426182,6,116889,0.270689,0.246680426,499.6287474,0.112028914,1,42.4
37,134529,545,1,2,12,16071,36,3,1,2,304,0.308361938,3,0,0.124632045,0,1,0,31,23,946,815,113465,42879,11210.75,0.800200332,7,70586,0.228571,0.251714793,640.4385957,0.084244015,1,36.8
40,70126,495,1,1,16,13471,36,1,1,2,466,0.079993802,4,0,0.284590093,0,2,0,21,9,7005,2676,338033,31932,5843.833333,0.910058348,1,306101,0.250971,0.256221349,540.0470551,0.17215533,1,36.8
34,66095,591,1,4,11,9639,48,2,0,2,117,0.091281487,2,0,0.610761736,0,3,0,34,21,3698,943,18263,8411,5507.916667,0.752299951,4,9852,0.209139,0.201189582,293.9295321,0.074607071,1,45.6
51,118462,620,1,4,28,35681,84,2,2,2,750,0.249563802,4,1,0.270768285,0,1,0,25,17,2413,2338,449202,33646,9871.833333,0.865220379,7,415556,0.250681,0.268069004,944.7702054,0.171677352,1,33.6
41,45234,480,1,3,17,14243,48,2,0,3,387,0.441534514,0,1,0.046783453,0,3,0,28,29,8347,917,107731,31737,3769.5,0.943309521,3,75994,0.269243,0.255895964,476.9527657,0.229195587,1,40.0
35,43412,518,1,3,13,11969,48,2,2,2,326,0.016079743,5,2,0.111133595,0,3,0,29,29,2109,310,60605,59936,3617.666667,0.701330875,5,5734,0.247969,0.225312051,380.5564184,0.19530722,1,40.0
39,112148,545,1,2,16,26183,36,2,0,4,766,0.655259903,3,2,0.377651238,0,2,0,12,4,3343,1490,44783,11530,9345.666667,0.865459564,6,33253,0.238683,0.23049513,1014.212451,0.190485336,1,46.4
33,73015,612,1,5,13,20377,24,3,0,2,214,0.089071662,4,1,0.265231193,0,2,0,21,26,7383,854,22481,56386,6084.583333,0.803446101,3,9919,0.189377,0.1515016,989.4668078,0.197789519,1,38.4
38,65331,587,1,3,14,15464,36,1,1,2,516,0.297031783,3,3,0.313004554,0,4,0,20,15,1360,492,36572,39481,5444.25,0.887248932,7,7977,0.206964,0.191396185,567.9409013,0.199098297,1,43.2
44,62927,628,1,3,19,9804,36,1,3,3,434,0.29723713,4,1,0.154570352,0,4,0,25,20,7047,1340,117038,5031,5243.916667,0.710275538,8,112007,0.180804,0.1446432,337.2926874,0.147083323,1,34.4
56,36864,475,1,4,35,10535,96,1,0,1,222,0.428687723,5,2,0.079547244,0,4,0,27,22,15374,568,21112,4899,3072.0,0.801543349,6,16213,0.308035,0.273190924,271.0679071,0.160503876,1,41.6
44,119929,646,1,5,23,46724,48,3,3,2,1082,0.397712869,2,2,0.418529076,0,4,0,20,28,10630,283,96497,4517,9994.083333,0.979165339,4,91980,0.218724,0.225970637,1487.276898,0.257079795,1,40.0
31,98045,562,1,2,7,13283,84,2,1,2,514,0.340790531,5,0,0.361708908,0,1,0,32,9,1388,364,280089,9062,8170.416667,0.817186138,4,271027,0.257283,0.237483621,325.6585482,0.102768143,1,38.4
49,75987,570,1,4,26,20655,36,2,2,3,736,0.083141729,5,1,0.261975872,0,1,0,28,15,6379,350,65391,79517,6332.25,0.912307272,9,5443,0.220655,0.211428331,779.6940918,0.239361063,1,40.8
58,164629,640,1,3,34,23303,84,2,2,3,197,0.44818096,3,2,0.265632871,0,5,0,27,12,482,443,79235,26716,13719.08333,0.816722233,3,52519,0.228303,0.226137401,554.7593043,0.054796613,1,36.8
39,300000,557,1,1,17,30254,60,2,2,4,653,0.234516312,4,2,0.308742131,0,4,0,22,17,1849,1413,78189,576,25000.0,0.981810109,4,77613,0.256754,0.249733318,887.5219897,0.06162088,1,40.0
19,86042,587,1,4,0,14580,60,4,1,4,252,0.422908364,5,2,0.138345205,0,5,0,26,9,10738,1724,124745,59178,7170.166667,0.893172238,3,65567,0.22608,0.214991566,398.5428957,0.090729118,1,39.2
34,71763,631,1,5,10,23083,60,3,0,2,263,0.336996651,5,1,0.15171365,0,4,0,22,28,3654,431,24254,11866,5980.25,0.810434451,5,12388,0.212583,0.204373039,617.1884726,0.147182555,1,37.6
40,160992,562,1,5,18,16462,36,2,2,2,422,0.351537295,6,0,0.301286937,0,4,0,21,20,2533,424,29762,46825,13416.0,0.885364974,3,2572,0.220462,0.205258535,616.2065951,0.077385703,1,41.6
54,115434,545,1,2,31,15226,120,1,0,4,405,0.352742338,2,2,0.802516305,0,4,0,28,9,9168,1433,157291,39675,9619.5,0.902921734,6,117616,0.297726,0.284203436,383.7349413,0.081993341,1,43.2
46,86666,633,1,4,22,12543,72,2,0,2,399,0.324721849,2,1,0.253749729,0,2,1,27,26,353,637,203495,9343,7222.166667,0.662404176,8,194152,0.211043,0.222398124,316.9449374,0.0991316,1,40.0
32,144079,579,1,2,8,20361,24,2,0,2,220,0.38566252,3,1,0.348972195,0,3,0,19,21,3985,1210,22701,14014,12006.58333,0.623564352,6,8687,0.205861,0.212409388,1048.674404,0.105664898,1,41.6
39,87199,566,1,2,15,26073,36,1,1,2,1153,0.150304699,0,1,0.253988372,0,5,0,15,24,4397,1233,92530,16706,7266.583333,0.877629602,8,75824,0.228073,0.232390527,1012.530013,0.298012135,1,38.4
32,104869,583,1,2,10,21849,72,2,0,3,268,0.295447213,2,0,0.258678976,0,4,0,20,26,4463,333,183095,88827,8739.083333,0.691545682,7,94268,0.245349,0.1962792,518.6436618,0.090014437,1,39.2
46,118723,674,1,4,24,21721,72,2,0,3,257,0.276722236,1,0,0.094666333,1,3,0,31,22,2324,1326,73329,4379,9893.583333,0.911981603,2,68950,0.199721,0.234181041,564.1967729,0.083002967,1,42.4
31,64827,560,1,1,13,17172,36,2,3,2,518,0.400317463,2,1,0.525106271,0,4,0,32,28,3789,698,40924,24200,5402.25,0.588842544,8,16724,0.222172,0.229214736,664.0207244,0.218801559,1,47.2
38,138815,549,1,4,12,16634,36,1,0,2,372,0.498548503,2,1,0.52126705,0,2,0,16,7,5014,2505,26510,3231,11567.91667,0.897518132,4,23279,0.227134,0.220011837,635.2701843,0.087074468,1,46.4
35,161465,625,1,3,11,41877,72,1,3,1,560,0.639581019,3,1,0.195246519,0,4,0,22,8,1321,166,17351,20356,13455.41667,0.887061739,10,9130,0.244377,0.250499856,1129.332965,0.125550402,1,38.4
28,164586,623,1,2,5,23332,36,2,1,3,319,0.410629863,1,1,0.304452927,0,4,0,16,17,1685,876,32003,34302,13715.5,0.730650052,3,8474,0.196832,0.204967409,873.0173977,0.08691024,1,40.0
44,128388,505,1,2,23,22989,60,4,0,4,256,0.373613923,0,0,0.317185362,0,1,0,23,11,2832,230,4961,6150,10699.0,0.531957307,4,8135,0.275489,0.245633986,668.8859283,0.086446016,1,41.6
35,113990,628,1,5,12,35146,84,2,1,2,645,0.148925517,4,0,0.156937272,0,5,0,22,12,2811,2467,526293,136954,9499.166667,0.79093451,3,389339,0.246146,0.231335925,848.0993012,0.157182135,1,31.2
43,94504,645,1,2,23,21874,36,2,2,2,731,0.270334921,0,1,0.478323661,0,4,0,27,29,3777,2222,107628,19425,7875.333333,0.788083567,4,88203,0.184374,0.185572054,796.9251799,0.194014033,1,40.0
59,107271,680,3,5,37,23971,60,3,0,2,458,0.307552742,5,0,0.209467052,0,2,0,25,21,2776,704,164825,21544,8939.25,0.956628424,4,143281,0.188971,0.167069263,591.9701663,0.117456181,1,35.2
31,67537,501,1,1,9,17893,24,3,1,1,162,0.554536943,6,0,0.589709412,0,2,0,31,18,5687,2961,108152,45945,5628.083333,0.915085163,3,62207,0.242393,0.218760825,927.1612401,0.193522586,1,45.6
38,38384,589,1,1,16,22865,36,1,0,2,336,0.288978442,2,1,0.316582721,0,1,0,15,14,1959,598,376962,33007,3198.666667,0.873343077,9,343955,0.213365,0.170692,815.987297,0.360146091,1,39.2
23,94935,593,1,2,0,18075,72,1,4,2,167,0.24734516,3,2,0.121296378,0,4,0,34,21,1203,6771,26292,26945,7911.25,0.799044579,5,6973,0.236575,0.241187012,477.1607553,0.081423385,1,39.2
30,63032,589,1,5,7,15716,48,2,3,3,352,0.319866315,5,1,0.356971853,0,2,0,33,28,2179,1402,72933,58204,5252.666667,0.892863061,4,14729,0.216216,0.200901632,478.9988719,0.158205141,1,43.2
55,192397,578,1,4,33,24475,48,1,3,4,467,0.176280464,6,2,0.272574214,1,2,1,17,8,2642,213,433609,19181,16033.08333,0.951590193,6,414428,0.230475,0.25089879,812.7481123,0.079819214,1,49.6
43,170396,620,3,5,22,14502,24,3,0,1,369,0.539956531,2,0,0.27674291,0,1,0,21,6,1971,1515,51580,59251,9168.25,0.944900061,5,7030,0.179502,0.146578106,700.7979369,0.116685075,1,42.4
48,168110,547,1,3,25,12045,36,1,1,2,269,0.445596649,4,0,0.377828515,0,2,1,30,14,5794,920,55624,64977,14009.16667,0.892646362,1,4624,0.223545,0.19629192,445.3628687,0.050992531,1,47.2
48,76419,528,1,2,24,10240,48,1,5,1,625,0.172872808,2,2,0.237200318,0,1,0,16,8,4403,964,84035,19761,6368.25,0.761461224,7,64274,0.24124,0.208756249,316.4040923,0.147827754,1,40.0
29,80785,588,1,1,7,31161,120,2,1,2,276,0.321456956,2,1,0.077698918,0,5,0,21,9,3543,2348,591836,31836,6732.083333,0.889462909,3,560000,0.292161,0.256908123,724.1229247,0.148560687,1,33.6
55,90755,681,1,4,31,21917,48,2,2,2,324,0.38648226,1,1,0.100376593,0,5,0,23,1,22167,4553,71386,15337,7562.916667,0.964532558,4,56049,0.176417,0.178891565,642.5431161,0.127800313,1,36.0
45,94929,604,1,3,21,15368,72,4,0,1,691,0.306725838,2,0,0.297432015,0,4,0,20,9,675,229,233727,7715,7910.75,0.770504623,4,226012,0.228368,0.253893513,417.6497316,0.140144706,1,36.0
39,153746,625,1,2,15,18187,48,2,1,1,1004,0.111625538,4,1,0.257741263,0,4,0,24,5,721,2901,66461,12781,12812.16667,0.875855428,4,53680,0.200687,0.2408244,593.7587738,0.124706368,1,36.8
39,113720,542,1,3,17,12743,96,2,2,2,639,0.544159249,1,3,0.304523577,0,2,0,28,11,1132,1242,30799,58476,9476.666667,0.934047466,5,2492,0.276743,0.229251804,290.7025668,0.098104386,1,43.2
29,94712,523,1,1,6,9668,60,4,0,3,769,0.546921008,1,0,0.30337365,0,5,0,21,7,13164,1605,68036,37242,7892.666667,0.931983605,3,30794,0.253168,0.2025344,257.5081348,0.130058468,1,44.0
31,61087,586,1,2,11,22077,48,1,5,2,307,0.493451731,1,2,0.144959748,0,3,0,35,28,4491,1580,126630,29906,5090.583333,0.769614128,4,96724,0.224077,0.199943088,671.7441684,0.192265621,1,39.2
46,127265,599,1,3,20,8871,84,1,2,2,407,0.147460565,2,0,0.533053457,0,5,0,25,27,3715,1112,56740,3486,10605.41667,0.925343465,7,53254,0.234371,0.258214636,229.2196857,0.05999007,1,42.4
59,69190,569,1,3,36,27424,48,1,2,2,347,0.108220635,2,0,0.421516829,0,3,0,20,24,10861,572,257500,4533,5765.833333,0.930059945,4,252967,0.237924,0.251292657,911.2793918,0.218230275,1,39.2
40,127111,547,1,4,18,18996,72,1,3,2,538,0.527780032,2,1,0.438033279,0,5,1,19,17,6877,1275,31128,32885,10592.58333,0.840903629,2,6772,0.260496,0.257772647,520.7958497,0.099956339,1,48.8
48,125428,451,1,1,28,15699,60,2,1,2,229,0.064002462,5,0,0.337531999,0,4,0,25,1,12036,295,48193,4351,10452.33333,0.895725376,7,43842,0.295199,0.290444651,498.7406816,0.06962471,1,44.0
47,122304,621,1,2,23,8013,24,3,3,1,425,0.384006322,2,0,0.411074613,0,3,0,23,2,424,589,7317,43348,5121.666667,0.89221168,6,3386,0.172513,0.153747791,389.9518476,0.159118486,1,44.0
26,88860,581,1,4,5,29986,48,1,2,3,328,0.055474175,5,2,0.405803145,0,1,0,29,28,10368,2844,120226,4510,7405.0,0.800775433,5,115716,0.234486,0.241585406,980.228676,0.176668288,1,40.0
48,79527,545,1,1,27,16565,36,2,0,2,639,0.282806295,6,0,0.360863443,0,5,0,36,8,965,1222,19390,26138,6627.25,0.666506069,11,10958,0.229065,0.218629343,631.4508663,0.191701062,1,44.0
35,53873,544,1,1,11,14111,24,1,0,2,387,0.310225953,5,1,0.098172978,0,3,0,21,12,1524,1029,83428,53620,4489.416667,0.780932994,8,29808,0.217111,0.186946945,709.224625,0.244179747,1,40.0
32,116264,540,1,3,11,14322,48,2,0,3,314,0.211990295,2,1,0.468169264,0,4,0,20,6,1365,1031,27271,37897,9688.666667,0.810068761,4,4707,0.239322,0.228612783,457.9533369,0.07967591,1,45.6
49,60921,565,1,2,28,17577,36,2,2,1,353,0.386107633,1,1,0.346556034,0,4,0,15,9,1546,400,134793,13224,5076.75,0.644534851,6,121569,0.220077,0.194579719,648.380059,0.197248251,1,40.8
50,86513,634,1,2,28,9121,12,2,0,2,348,0.065712298,3,1,0.268241269,0,5,0,27,27,4286,1367,60155,19228,7209.416667,0.743328405,5,40927,0.157121,0.144296853,820.7934762,0.162120395,1,37.6
43,102408,619,1,1,21,17972,60,1,3,3,375,0.053097702,3,1,0.026826581,0,5,0,22,20,3362,875,85772,6379,8534.0,0.688901528,8,79393,0.213472,0.1707776,447.4022661,0.096367737,1,34.4
38,75637,614,1,3,17,27779,24,2,0,2,322,0.220349857,4,1,0.498766393,0,2,0,21,10,3541,1558,195553,16335,6303.083333,0.941433894,1,179218,0.195779,0.175893359,1381.335889,0.270238517,1,39.2
42,110543,567,1,1,19,25771,48,1,3,3,895,0.110601622,3,0,0.394219973,0,4,0,25,3,1059,3046,230185,22343,9211.916667,0.786361014,8,207842,0.237271,0.251299742,856.3616111,0.190119133,1,40.8
44,110297,578,1,1,18,15281,60,2,2,3,589,0.193979091,2,0,0.250328587,0,4,0,19,27,819,1887,89052,8049,9191.416667,0.953063997,7,81003,0.231281,0.190434786,396.7632286,0.107248237,1,38.4
43,39322,638,1,2,17,22798,36,1,3,4,457,0.083302067,3,0,0.316617668,0,1,0,18,8,2396,4077,400244,31388,3276.833333,0.551864359,5,368856,0.188798,0.187350844,832.6335211,0.393560914,1,36.8
45,92394,550,1,2,24,25123,72,2,1,2,477,0.187670131,3,0,0.196636948,0,3,0,22,24,7850,1534,59189,17372,7699.5,0.738293109,2,41817,0.265123,0.271605339,710.4261545,0.154221203,1,38.4
28,71601,584,1,4,2,24527,48,3,1,2,238,0.079282062,3,1,0.282594538,0,1,0,21,9,2568,802,196140,24382,5966.75,0.703881195,7,171758,0.227527,0.218020641,770.1163477,0.168955687,1,38.4
42,112298,620,1,1,18,21189,60,1,5,3,369,0.362193757,2,1,0.278012294,0,4,0,20,27,1338,959,78630,13049,9358.166667,0.810796524,2,65581,0.216189,0.195920468,556.5800286,0.098906128,1,36.8
53,96420,657,3,2,32,13233,48,3,1,3,469,0.367216188,6,1,0.19657967,0,2,0,28,28,3766,569,17195,32360,8035.0,0.870081726,3,2973,0.179733,0.196080514,399.9267395,0.108142718,1,36.8
44,50434,605,1,2,22,13600,60,2,1,3,308,0.404178314,1,1,0.459719653,0,1,0,18,28,4395,2298,196214,9229,4202.833333,0.821831157,5,186985,0.2161,0.229767048,383.2084066,0.164462483,1,40.0
59,117156,594,1,3,41,37370,48,3,3,4,632,0.385884034,4,3,0.128432122,0,4,0,23,19,567,4525,256133,15580,9763.0,0.858487447,3,240553,0.23537,0.233029354,1203.974454,0.188054333,1,36.0
34,176993,580,1,1,14,22339,60,2,1,2,725,0.198280135,3,1,0.250962312,0,1,0,20,7,1483,1301,5946,5664,14749.41667,0.935741334,4,9431,0.237339,0.201638724,593.8856057,0.08941951,1,40.0
42,33379,614,1,2,18,11385,36,2,3,2,250,0.430922296,3,0,0.343936576,0,5,0,31,18,18029,831,374119,43523,2781.583333,0.818834748,7,330596,0.189385,0.201874824,424.1957591,0.242378415,1,37.6
24,107139,604,2,2,2,11453,48,2,0,1,220,0.085517461,4,1,0.731204943,0,2,0,27,3,18097,468,31561,102472,8928.25,0.82251314,6,7249,0.204453,0.195114569,345.544766,0.063343294,1,47.2
51,62216,596,1,2,30,16673,48,1,5,3,285,0.271879706,3,1,0.119497368,0,5,0,28,8,18487,2339,104830,26725,5184.666667,0.741149273,5,78105,0.213673,0.179232298,489.1007714,0.149305794,1,39.2
29,73686,615,1,2,6,14002,48,2,1,2,407,0.669552588,3,1,0.222534449,0,1,0,30,12,4038,466,114397,10806,3883.5,0.782330739,5,103591,0.201502,0.21569976,437.8857195,0.217557801,1,37.6
38,29772,501,1,1,14,12015,36,2,1,3,303,0.10501636,3,2,0.417255963,0,2,0,39,20,5992,4497,536666,17295,2481.0,0.877312943,4,519371,0.246515,0.215017219,455.7669313,0.305831089,1,39.2
41,45566,655,1,5,18,11595,60,3,3,3,273,0.101764044,1,0,0.180628127,0,4,0,31,8,323,3180,53235,10537,3797.166667,0.894425554,5,42698,0.189095,0.202761889,308.9811664,0.153267217,1,36.0
33,67656,579,1,2,13,12648,60,3,4,3,541,0.215578154,3,1,0.3490512,0,4,0,22,25,2804,1403,138388,13265,5638.0,0.846490562,12,125123,0.228148,0.23721772,361.8175263,0.160130813,1,40.0
37,57317,644,1,4,12,17430,48,2,1,2,129,0.196829795,2,2,0.505863486,0,2,0,38,28,10484,799,44445,24389,4776.416667,0.808723234,5,20056,0.19043,0.213865384,543.3624204,0.14076712,1,43.2
32,150918,579,1,4,11,34428,84,1,1,3,234,0.084030039,2,1,0.196979901,0,5,0,27,2,2938,3110,249050,8997,12576.5,0.90713706,8,240053,0.269928,0.270859717,917.8645481,0.091588641,1,37.6
37,80662,611,1,3,13,23404,48,1,3,2,564,0.425755296,3,0,0.115380135,0,1,1,32,29,14609,836,104937,105263,6721.833333,0.845792617,3,3569,0.212904,0.195505601,706.5999394,0.189025802,1,42.4
40,96716,607,1,2,18,24517,60,3,3,3,304,0.386326022,2,1,0.124216669,0,4,0,22,23,3324,1450,37695,17594,8059.666667,0.840449375,4,20101,0.226017,0.216966867,672.9115931,0.121209925,1,36.8
49,136028,561,1,1,23,24439,36,1,4,3,592,0.518065278,4,1,0.041534238,0,4,1,22,9,4754,7278,193816,6893,11335.66667,0.735531949,8,186923,0.228939,0.225351287,940.1157109,0.135158854,1,41.6
33,61914,586,1,2,15,10829,36,2,0,4,178,0.537546448,4,3,0.166662288,1,5,0,18,28,1388,1498,103220,12008,5159.5,0.90796696,9,91212,0.202829,0.204800915,405.0983173,0.113014501,1,48.8
49,79909,528,1,2,27,27492,60,1,2,4,346,0.073673468,1,1,0.404383795,0,5,0,32,12,2329,636,463444,25048,6659.083333,0.850422973,9,438396,0.268492,0.30883522,904.4368851,0.187779132,1,39.2
32,60984,489,1,1,11,9997,84,2,0,3,266,0.244892879,2,0,0.4059628,0,1,0,24,18,539,4827,236893,384044,5082.0,0.881415906,5,6295,0.290497,0.249303401,252.5953431,0.102045522,1,44.8
36,125691,582,1,1,14,9904,48,2,3,2,349,0.35214316,3,0,0.448819512,0,2,0,21,2,3502,810,101867,8973,10474.25,0.769367441,4,92894,0.213904,0.19320188,297.8067426,0.061752082,1,44.8
57,43934,557,1,5,39,15898,24,3,3,2,325,0.636837342,5,0,0.430023502,0,5,0,26,23,589,854,66861,50125,3661.166667,0.857443357,3,16736,0.212398,0.205667502,813.5499091,0.310980082,1,47.2
31,300000,609,1,4,5,50237,48,1,3,2,190,0.076375602,4,1,0.20836007,0,4,0,34,26,4631,2818,138986,18594,25000.0,0.816502254,2,120392,0.240737,0.252649509,1673.147004,0.07452588,1,33.6
40,50076,520,1,4,20,22037,36,2,3,2,522,0.425820056,2,3,0.190010682,0,2,0,26,23,2377,775,28072,29998,4173.0,0.855194997,6,1556,0.247037,0.226765813,849.3358818,0.328621108,1,40.8
58,68474,550,1,4,35,17664,24,2,0,2,668,0.144229335,6,1,0.192480229,0,5,0,28,5,9905,208,64087,32860,5706.166667,0.704328126,4,31227,0.217664,0.214615876,911.6859385,0.27683838,1,40.8
60,44575,601,1,3,35,7968,48,1,2,3,164,0.134862971,6,1,0.261212839,0,4,0,23,29,12454,1806,66865,55101,3714.583333,0.71958138,6,11764,0.202468,0.172734438,231.0457591,0.106349952,1,39.2
34,146209,556,1,1,14,29361,48,2,3,2,404,0.110634834,2,1,0.242407641,0,5,0,29,17,2517,2884,231326,28797,12184.08333,0.769090232,3,202529,0.246361,0.247319899,969.1426948,0.112699713,1,36.0
42,92636,552,1,2,19,21972,24,2,0,1,894,0.226226017,8,0,0.139537368,0,2,0,21,21,1058,3043,13680,28042,7719.666667,0.800507539,2,10345,0.220972,0.251519539,1174.354871,0.267933184,1,39.2
59,169445,544,1,2,35,20328,24,1,0,3,379,0.127380782,3,1,0.081770186,0,4,0,28,3,2252,2005,42006,11473,14120.41667,0.731017011,7,30533,0.223328,0.217635123,1052.206639,0.101357253,1,40.0
41,85739,554,1,1,15,10207,36,2,4,4,769,0.217228069,3,0,0.250281235,0,5,1,27,20,14303,6629,341232,3367,7144.916667,0.886993938,5,337865,0.218207,0.242996931,402.0576148,0.163900808,1,40.8
37,102560,595,1,4,15,18562,48,1,3,4,486,0.190347589,5,2,0.382554851,0,4,0,28,19,1352,1779,9500,9259,8546.666667,0.677866127,4,9736,0.216062,0.197534308,562.4127546,0.122669199,1,41.6
40,136149,573,1,2,20,37288,72,2,1,2,448,0.248391767,3,2,0.177700798,0,5,0,25,8,2113,1240,53436,110380,11345.75,0.822973931,8,8435,0.265788,0.267347074,1044.486114,0.131545831,1,39.2
45,122487,593,2,5,26,26627,24,2,3,1,412,0.379540423,3,0,0.18303015,0,3,0,18,11,1130,920,86664,29706,10207.25,0.945369634,2,56958,0.205127,0.178458877,1327.347167,0.170403112,1,39.2
52,77575,671,1,4,30,13922,84,4,0,2,259,0.442074733,4,1,0.582034441,0,5,0,13,29,701,728,30596,4981,6464.583333,0.769896054,1,25615,0.203422,0.225695267,331.0491358,0.091274117,1,42.4
